,DATEPRD,WELL_BORE_CODE,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,FLOW_KIND,WELL_TYPE,class
4575,9/5/2009,NO 15/9-F-14 H,24,244.9923839583,105.3212075,244.9923839583,NA,31.353,0,80.3325954167,32.4459583333,2247.25,269448.67,8.39,production,OP,4
4576,9/6/2009,NO 15/9-F-14 H,19.74167,247.9126952085,105.280917133,247.4226793474,NA,27.61874125,0.4900158611,80.5439606064,31.1763685618,1802.88,257772.89,9.06,production,OP,9
4577,9/7/2009,NO 15/9-F-14 H,19.5,240.8064511268,104.3662163513,163.8881363637,NA,32.3574708108,76.9183147631,79.3806542487,45.5051868559,2262.5,316811.72,13.9,production,OP,1
4578,9/8/2009,NO 15/9-F-14 H,24,239.7423952083,105.5294764583,165.1042977083,NA,37.83269125,74.6380975,84.0497129167,42.0979579167,3644.19,508699.03,860.8,production,OP,1
4579,9/9/2009,NO 15/9-F-14 H,24,232.9864847917,105.644375625,166.402014375,NA,43.8195095833,66.5844704167,86.5133047917,33.152793125,4647.72,644186.79,1176.8,production,OP,1
4580,9/10/2009,NO 15/9-F-14 H,24,233.263083125,105.6671466667,166.4711945833,NA,43.6806158333,66.7918885417,87.3525583333,33.3768339583,4624.18,641206.13,855.75,production,OP,9
4581,9/11/2009,NO 15/9-F-14 H,24,233.7086060417,105.674549375,166.6757485417,NA,43.2600252083,67.0328575,87.362335625,33.6963252083,4595.16,635934.87,823.42,production,OP,8
4582,9/12/2009,NO 15/9-F-14 H,24,234.5172608333,105.6628839583,166.5773545833,NA,42.28783125,67.93990625,87.01865,34.7544127083,4525.5,627128.48,912.78,production,OP,3
4583,9/13/2009,NO 15/9-F-14 H,24,234.8571266667,105.67322125,166.9626066667,NA,42.272580625,67.89452,87.1551279167,34.73309875,4514.24,627285.29,997.63,production,OP,3
4584,9/14/2009,NO 15/9-F-14 H,24,235.2312985417,105.683575,167.364729375,NA,42.2305164583,67.8665691667,87.4982727083,34.6950185417,4478.74,625909.59,929.36,production,OP,10
4585,9/15/2009,NO 15/9-F-14 H,24,236.353946875,105.686950625,168.0220964583,NA,41.9760475,68.3318504167,87.3764383333,34.9215672917,4377.97,615092.3,795.75,production,OP,9
4586,9/16/2009,NO 15/9-F-14 H,24,234.6855627083,105.7183129167,168.4747002083,NA,43.378085625,66.2108625,87.66252,32.3517754167,4534.04,635173.29,659,production,OP,9
4587,9/17/2009,NO 15/9-F-14 H,24,234.9180039583,105.723580625,168.701448125,NA,43.2820127083,66.2165558333,87.6926,32.3834677083,4521.12,633199.36,784.64,production,OP,2
4588,9/18/2009,NO 15/9-F-14 H,24,235.180838125,105.7307958333,169.0030914583,NA,43.2793514583,66.1777466667,87.3342370833,32.3623233333,4504.72,631462,759.29,production,OP,9
4589,9/19/2009,NO 15/9-F-14 H,24,232.3350166667,105.7675777083,170.4992304167,NA,49.7950958333,61.83578625,86.891435,28.0492225,4804.4,672234.53,871.11,production,OP,10
4590,9/20/2009,NO 15/9-F-14 H,24,223.807033125,105.9058164583,173.7286979167,NA,69.1894139583,50.0783352083,87.9489210417,16.1848614583,5644.37,786328.36,783.9,production,OP,4
4591,9/21/2009,NO 15/9-F-14 H,24,223.8443833333,105.9335383333,174.0571579167,NA,69.79259375,49.7872254167,86.53825625,15.9039966667,4867.01,678027.96,799.53,production,OP,10
4592,9/22/2009,NO 15/9-F-14 H,24,224.0791204167,105.944636875,174.2502547917,NA,69.396168125,49.828865625,86.3646370833,15.95753375,4847.95,675426.37,854.26,production,OP,1
4593,9/23/2009,NO 15/9-F-14 H,24,224.3026970833,105.9560914583,174.452151875,NA,69.2312652083,49.8505452083,87.322980625,15.9938260417,4690.49,654195.94,553.31,production,OP,1
4594,9/24/2009,NO 15/9-F-14 H,24,230.5868647917,105.9117789583,172.807235,NA,55.298166875,57.7796297917,87.576881875,23.9060429167,4270.77,597666.97,693.42,production,OP,4
4595,9/25/2009,NO 15/9-F-14 H,24,236.6336858333,105.8226233333,171.4088177083,NA,43.657179375,65.224868125,87.328124375,31.4019135417,3899.79,546135.88,733.34,production,OP,3
4596,9/26/2009,NO 15/9-F-14 H,10.825,236.7398796536,105.824936836,171.65053806,NA,43.0420922727,65.0893415935,88.1162801617,30.981630485,1750.83,245908.83,382.2,production,OP,1
4597,10/2/2009,NO 15/9-F-14 H,24,241.2416795833,105.6341977083,168.8999558333,NA,39.41918875,72.34172375,84.658909375,39.01910625,3567.82,502467.62,284.71,production,OP,10
4598,10/3/2009,NO 15/9-F-14 H,24,236.777766875,105.742475,169.9250375,NA,43.003786875,66.852729375,84.8680685417,33.0177958333,3894.67,543524.32,415.53,production,OP,3
4599,10/4/2009,NO 15/9-F-14 H,24,236.6159147917,105.7707879167,169.879223125,NA,43.2717304167,66.7366916667,86.4680220833,32.869465625,3894.95,546666.03,406.62,production,OP,3
4600,10/5/2009,NO 15/9-F-14 H,23.15833,237.0385884521,105.7838012233,170.1445367115,NA,42.4582923404,66.8940517406,86.9656637899,32.9108553595,3740.04,522982.65,82.33,production,OP,1
4601,10/6/2009,NO 15/9-F-14 H,17.925,241.4320133959,105.6245574062,170.7082062366,NA,38.2258040541,70.7238071593,80.0993760677,37.1834555426,2449.2,345958.51,715.61,production,OP,7
4602,10/7/2009,NO 15/9-F-14 H,24,237.3648089583,105.805010625,170.6032575,NA,43.279265625,66.7615514583,87.1219716667,32.8838785417,3802.88,532991.23,333.33,production,OP,9
4603,10/8/2009,NO 15/9-F-14 H,24,238.6506129167,105.8081197917,170.69018,NA,42.3038172917,67.9604329167,86.5606702083,34.2332747917,3715.57,520270.28,419.58,production,OP,7
4604,10/9/2009,NO 15/9-F-14 H,24,240.9427364583,105.78053,170.575394375,NA,40.2776247917,70.3673420833,86.422924375,36.9335927083,3536.73,496636.74,506.43,production,OP,7
4605,10/10/2009,NO 15/9-F-14 H,24,236.1936226979,104.1673873589,168.3823963076,NA,40.53981625,67.8112263904,83.5567025223,34.7368067912,3599.73,504695.35,538.91,production,OP,4
4606,10/11/2009,NO 15/9-F-14 H,24,239.867001875,105.7955845833,171.2926597917,NA,41.1605660417,68.5743420833,86.873020625,35.0401535417,3580.92,501628.24,575.5,production,OP,2
4607,10/12/2009,NO 15/9-F-14 H,24,239.7569458333,105.8009395833,171.5113470833,NA,41.2393633333,68.24559875,87.6827345833,34.73532625,3585.75,501596.04,626.31,production,OP,6
4608,10/13/2009,NO 15/9-F-14 H,21.5,241.8567884996,105.7384380707,171.9718049362,NA,37.6126993333,69.8849835634,85.2959021516,36.5262191019,2731.31,381468.81,1790.49,production,OP,6
4609,10/14/2009,NO 15/9-F-14 H,24,239.3539010417,105.783090625,171.5286554167,NA,41.0545614583,67.825245625,85.3574852083,34.41694125,3477.84,489328.58,792.97,production,OP,6
4610,10/15/2009,NO 15/9-F-14 H,23.16667,244.304839117,105.7140879722,172.0090301002,NA,34.35143625,72.2958090168,84.259918698,38.610803576,2601.89,378527.11,2326.19,production,OP,1
4611,10/16/2009,NO 15/9-F-14 H,24,235.643680625,105.8006458333,171.8380895833,NA,44.586284375,63.8055910417,87.4048070833,29.7502758333,3837.87,532674.89,693.95,production,OP,4
4612,10/17/2009,NO 15/9-F-14 H,6.64352,235.717529764,105.6769306282,176.0602481093,NA,42.1588985714,59.6572816547,84.5507121415,26.8706052395,1120.11,147799.54,6.6,production,OP,8
4613,10/18/2009,NO 15/9-F-14 H,19.02314,242.3271176064,105.04089325,185.4826193925,NA,37.4153538095,56.8444982139,72.2421909167,27.5504528229,2434.52,345844.97,811.65,production,OP,4
4614,10/19/2009,NO 15/9-F-14 H,24,234.775915625,105.807208125,171.3003627083,NA,44.2946279167,63.4755529167,86.8039233333,29.4536483333,3684.3,517428.02,686.29,production,OP,10
4615,10/20/2009,NO 15/9-F-14 H,24,234.900919375,105.8239304167,171.3767404167,NA,44.2114825,63.5241789583,85.23903375,29.5198514583,3675.56,514401.52,1315.69,production,OP,7
4616,10/21/2009,NO 15/9-F-14 H,24,234.7849610417,105.83141875,171.4269697917,NA,44.309516875,63.35799125,81.9813660417,29.3705197917,3675.29,513897.82,1373.07,production,OP,10
4617,10/22/2009,NO 15/9-F-14 H,24,234.9038814583,105.8365195833,171.5632702083,NA,44.235225,63.34061125,81.968244375,29.3694572917,3664.12,513063.65,1258.67,production,OP,4
4618,10/23/2009,NO 15/9-F-14 H,7.49166,233.7585559504,105.8568859295,172.077671816,NA,42.7211675,61.6808841345,82.5939927026,27.6040954441,1238.04,170503.64,418.15,production,OP,6
4619,10/25/2009,NO 15/9-F-14 H,24.5,241.8281079742,105.7885362831,173.3946059044,NA,39.832136,68.4335020699,81.8025410773,35.1875472282,3384.02,472845.45,1072.62,production,OP,5
4620,10/26/2009,NO 15/9-F-14 H,24,236.3760164583,105.8962433333,173.5270008333,NA,45.56481,62.849015625,88.0756083333,29.3763958333,3776.04,528571.45,1485.75,production,OP,3
4621,10/27/2009,NO 15/9-F-14 H,24,236.1226035417,105.9151708333,173.6392095833,NA,45.62383375,62.4833939583,87.5367002083,29.0498079167,3782.51,528860.04,1488.92,production,OP,9
4622,10/28/2009,NO 15/9-F-14 H,24,237.3003375,105.914101875,173.6500708333,NA,44.404244375,63.6502666667,86.096225,30.3042191667,3742.33,519616.53,1468.51,production,OP,7
4623,10/29/2009,NO 15/9-F-14 H,22.33334,239.5847262429,105.8728299633,174.3321469396,NA,41.5683543478,65.2525793033,83.5864301199,32.4071660727,3256.19,452126.15,1283.23,production,OP,7
4624,10/30/2009,NO 15/9-F-14 H,23,240.3356160406,105.8871361193,173.9829446843,NA,40.7241470213,66.3526713563,84.6259914353,33.4518100372,3459.66,483519.07,1355.79,production,OP,3
4625,10/31/2009,NO 15/9-F-14 H,24,245.3731358333,105.8300252083,173.070185,NA,37.277236875,72.3029508333,85.3252189583,39.836266875,3158.95,441779.03,1342.8,production,OP,1
4626,11/1/2009,NO 15/9-F-14 H,24,244.8055222917,105.8247260417,173.324108125,NA,37.711895,71.4814141667,85.154954375,38.7703335417,3226.08,451119.01,1307.44,production,OP,6
4627,11/2/2009,NO 15/9-F-14 H,24,244.838096875,105.8260777083,173.507189375,NA,37.6621725,71.3309075,85.3437645833,38.5928064583,3213.55,449539.76,1268.58,production,OP,8
4628,11/3/2009,NO 15/9-F-14 H,24,244.4999304167,105.8320670833,173.8347085417,NA,38.0285233333,70.665221875,84.442055625,37.8643025,3259.61,456930.68,1222.71,production,OP,2
4629,11/4/2009,NO 15/9-F-14 H,21.5,247.6445419735,105.7619415174,174.7474912341,NA,33.9399331111,72.8970507394,80.5401513546,40.0667429543,2602.28,367442.11,920.88,production,OP,8
4630,11/5/2009,NO 15/9-F-14 H,24,239.0972922917,105.9020870833,175.076994375,NA,43.3960589583,64.0202979167,85.5987658333,30.5919783333,3628.84,507952.15,1339.3,production,OP,2
4631,11/6/2009,NO 15/9-F-14 H,24,239.0064475,105.9175727083,175.2155439583,NA,43.3805022917,63.7909035417,85.1310972917,30.3659789583,3609.06,505792.91,1317.79,production,OP,4
4632,11/7/2009,NO 15/9-F-14 H,24,238.8846625,105.92467875,175.2618008333,NA,43.4267914583,63.6228616667,87.2340116667,30.1743066667,3620.38,507089.3,1404.45,production,OP,4
4633,11/8/2009,NO 15/9-F-14 H,24,238.6191464583,105.93444625,175.3757416667,NA,43.6221979167,63.2434047917,88.447670625,29.7871975,3634.4,508578.56,1425.14,production,OP,9
4634,11/9/2009,NO 15/9-F-14 H,21.34815,239.1908968821,105.9391911089,175.5388133843,NA,42.0192390909,63.6520834978,86.5312890383,30.275414168,3121.08,436648.86,1269.34,production,OP,9
4635,11/10/2009,NO 15/9-F-14 H,23.98519,241.2353204216,105.8876121875,176.3571855352,NA,41.6226372917,64.8781348864,83.5289161896,31.5286093541,3409.72,477859.15,1482.53,production,OP,5
4636,11/11/2009,NO 15/9-F-14 H,24,238.5831075,105.95993875,175.9679291667,NA,44.16422625,62.6151783333,86.315310625,29.13906625,3640.41,511021.68,1557.87,production,OP,3
4637,11/12/2009,NO 15/9-F-14 H,24,238.5729835417,105.9608841667,176.138055,NA,44.2134329167,62.4349285417,84.0489529167,28.97053875,3635.05,510311.95,1630.01,production,OP,3
4638,11/13/2009,NO 15/9-F-14 H,24,238.5810183333,105.9649675,176.3146127083,NA,44.1970904167,62.266405625,85.451773125,28.7807733333,3614.06,514697.38,1618.1,production,OP,9
4639,11/14/2009,NO 15/9-F-14 H,24,238.6067447917,105.9710754167,176.5530295833,NA,44.2114760417,62.0537152083,86.1035604167,28.60620875,3624.81,509567.79,1601.68,production,OP,3
4640,11/15/2009,NO 15/9-F-14 H,24,239.3266341667,105.9677814583,176.5635175,NA,43.3206670833,62.7631166667,86.8784583333,29.38412,3580.46,504210.3,1662.57,production,OP,9
4641,11/16/2009,NO 15/9-F-14 H,24,240.6814970833,105.9537008333,176.53298625,NA,41.893956875,64.1485108333,85.8173427083,30.992384375,3506.48,493979.17,1454.21,production,OP,4
4642,11/17/2009,NO 15/9-F-14 H,24,243.558994375,105.9217060417,176.096495,NA,38.97011875,67.462499375,86.0449129167,35.0683652083,3296.12,465313.63,873.8,production,OP,1
4643,11/18/2009,NO 15/9-F-14 H,24,244.1707225,105.90690625,176.063305,NA,38.428473125,68.1074175,87.176000625,35.8289633333,3200.9,451518.58,1134.02,production,OP,9
4644,11/19/2009,NO 15/9-F-14 H,24,244.002155,105.90427875,176.3523564583,NA,38.6187258333,67.6497985417,85.7554397917,35.3856479167,3199.94,452524.38,1101.83,production,OP,5
4645,11/20/2009,NO 15/9-F-14 H,22.66667,247.0016176294,105.865671894,177.7411157071,NA,34.9809804348,69.2605019224,83.1403060969,37.0507136558,2699.05,380362.77,966.47,production,OP,1
4646,11/21/2009,NO 15/9-F-14 H,24,243.5802504167,105.9103197917,176.50236,NA,38.95681,67.0778904167,86.5301216667,34.7277860417,3222.51,455765.12,1155.71,production,OP,8
4647,11/22/2009,NO 15/9-F-14 H,24,243.762151875,105.9129820833,176.6348233333,NA,38.7498460417,67.1273285417,86.1168395833,34.8561347917,3197.72,451777.9,1086.47,production,OP,2
4648,11/23/2009,NO 15/9-F-14 H,21.5,246.7382232198,105.8647103555,176.7553110819,NA,35.5638615909,69.9829121379,85.9072182716,37.5848209522,2570.89,364109.44,891.57,production,OP,6
4649,11/24/2009,NO 15/9-F-14 H,22.25,246.320495392,105.8544462133,176.9739196632,NA,36.0721533333,69.3465757287,85.2582248622,36.3281618248,2699.83,383391.37,1568.17,production,OP,10
4650,11/25/2009,NO 15/9-F-14 H,24,244.6970660417,105.909475625,176.5634254167,NA,37.9672097917,68.133640625,85.0246970833,35.178153125,3147.31,442953.37,605.37,production,OP,2
4651,11/26/2009,NO 15/9-F-14 H,24,245.6946710638,105.8954589362,176.4261423404,NA,36.455274375,69.2685287234,84.7055578723,36.2644648936,3085.33,437979.66,1430.76,production,OP,7
4652,11/27/2009,NO 15/9-F-14 H,24,246.2515006383,105.9033174468,176.6919153191,NA,36.4213454167,69.5595853191,87.08664,36.5654129787,3099.79,439791.82,1324.12,production,OP,5
4653,11/28/2009,NO 15/9-F-14 H,24,246.9474447917,105.9080264583,176.9469783333,NA,37.1386333333,70.0004664583,88.1115114583,37.0868325,3091.19,438508.15,1324.91,production,OP,6
4654,11/29/2009,NO 15/9-F-14 H,24,243.88124125,105.9472422917,177.4660814583,NA,39.650533125,66.4151597917,88.0471935417,33.9413766667,3281.29,475553.35,1474.73,production,OP,4
4655,11/30/2009,NO 15/9-F-14 H,24,242.9732402128,105.9685240426,177.6463325532,NA,39.4336620833,65.3269076596,88.2669029787,32.8140057447,3325.36,469593.36,1595.92,production,OP,3
4656,12/1/2009,NO 15/9-F-14 H,24,243.1306808333,105.9778991667,177.9556297917,NA,40.270021875,65.1750510417,87.303148125,32.684225625,3305.28,467211.25,1463.65,production,OP,3
4657,12/2/2009,NO 15/9-F-14 H,24,243.13609125,105.984865,178.2517685417,NA,40.3132077083,64.8843227083,84.9045560417,32.4227579167,3319.05,469784.78,1620.14,production,OP,2
4658,12/3/2009,NO 15/9-F-14 H,24,243.218280625,105.9892810417,178.4057304167,NA,40.26449375,64.8125502083,84.7788020833,32.1929427083,3300.4,467067.52,1595.67,production,OP,4
4659,12/4/2009,NO 15/9-F-14 H,24,243.15455625,105.9916345833,178.54082375,NA,40.2913177083,64.6137325,85.8236758333,31.2132577083,2913.03,411044.47,1476.4,production,OP,7
4660,12/5/2009,NO 15/9-F-14 H,24,244.4151079167,105.9855833333,178.8938714583,NA,39.2069777083,65.5212364583,86.0637422917,32.0784275,2797.51,394717.73,1399.1,production,OP,1
4661,12/6/2009,NO 15/9-F-14 H,24,241.7982629167,106.0149970833,179.1682485417,NA,41.783863125,62.630014375,85.78873625,28.867581875,3031.7,425640.6,1564.79,production,OP,4
4662,12/7/2009,NO 15/9-F-14 H,24,243.184471875,106.0000560417,179.089074375,NA,40.2609991667,64.0953975,86.6175995833,30.503508125,2895.94,406574.03,1484.8,production,OP,1
4663,12/8/2009,NO 15/9-F-14 H,24,243.0980485417,106.0013683333,179.1539689583,NA,40.2870097917,63.9440795833,86.4549420833,30.3693554167,2763.86,387412,1595.82,production,OP,4
4664,12/9/2009,NO 15/9-F-14 H,24,242.2747245833,106.0117702083,179.3061710417,NA,41.0284654167,62.9685535417,86.944253125,29.3241177083,2821.19,393678.57,1665.62,production,OP,6
4665,12/10/2009,NO 15/9-F-14 H,24,241.1286645833,106.0291514583,179.41638875,NA,42.0175904167,61.7122758333,88.993725625,27.962288125,2900,404484.81,1326.08,production,OP,5
4666,12/11/2009,NO 15/9-F-14 H,24,240.7042685417,106.0405575,179.5551610417,NA,42.2479891667,61.1491075,89.3244510417,27.3967004167,2919.38,408678.96,1118.89,production,OP,8
4667,12/12/2009,NO 15/9-F-14 H,24,240.602291875,106.045534375,179.7059483333,NA,42.2787895833,60.8963435417,89.2626558333,27.3113022917,2919.95,408027.44,1804.23,production,OP,5
4668,12/13/2009,NO 15/9-F-14 H,24,240.4026577083,106.050756875,179.930799375,NA,42.3613766667,60.4718583333,89.2598252083,27.89287875,2920.02,408533.38,2079.2,production,OP,8
4669,12/14/2009,NO 15/9-F-14 H,24,240.3194314583,106.056878125,180.0935341667,NA,42.3303266667,60.2258972917,89.2495804167,27.663938125,2910.86,408316.73,1921.74,production,OP,2
4670,12/15/2009,NO 15/9-F-14 H,24,240.2534014583,106.058900625,180.159658125,NA,42.2942058333,60.0937433333,89.1804260417,27.540335,2874.91,415935.17,1868.78,production,OP,3
4671,12/16/2009,NO 15/9-F-14 H,24,240.2455825,106.061459375,180.2515927083,NA,42.291720625,59.9939897917,88.76269875,27.463735625,2894.13,404955.22,1165.29,production,OP,5
4672,12/17/2009,NO 15/9-F-14 H,22.85833,240.2005832658,106.066728631,180.6804896751,NA,42.3302645652,59.5200935907,87.6413300465,27.2658347804,2753.06,387138.84,1817.45,production,OP,3
4673,12/18/2009,NO 15/9-F-14 H,23.475,247.3100758234,105.9522009781,181.0301865114,NA,34.6593675,66.279889312,84.4423360368,33.666902054,2129.71,294892.69,1575.24,production,OP,8
4674,12/19/2009,NO 15/9-F-14 H,15.025,237.2189181554,106.0587005754,179.7740323309,NA,42.9430725806,57.4448858245,87.6341020848,24.8692067316,1770.13,246139.45,1404.76,production,OP,3
4675,12/20/2009,NO 15/9-F-14 H,22.475,236.75103261,105.9693498912,180.8671106154,NA,45.4526517391,55.8839219946,83.2460485988,23.0541672199,2753.3,380166.76,2296.83,production,OP,9
4676,12/21/2009,NO 15/9-F-14 H,24,232.6963985417,106.0796427083,179.4861477083,NA,48.2985795833,53.2102508333,85.8651964583,20.342120625,3061.28,423081.69,2407.76,production,OP,6
4677,12/22/2009,NO 15/9-F-14 H,24,232.484126875,106.093731875,179.6618333333,NA,48.580620625,52.8222935417,86.5962616667,19.94585125,3042.09,422437.44,1795.87,production,OP,9
4678,12/23/2009,NO 15/9-F-14 H,24,231.2835972917,106.12099875,180.0210991667,NA,51.1386639583,51.262498125,88.0519970833,18.2209241667,3221.53,447369.71,2270.41,production,OP,3
4679,12/24/2009,NO 15/9-F-14 H,24,230.6238622917,106.1479835417,180.2450883333,NA,52.5753558333,50.3787739583,88.871218125,17.2561214583,3305.48,459026.57,2589.36,production,OP,5
4680,12/25/2009,NO 15/9-F-14 H,18.83334,236.3295855255,106.0639711911,181.4150935831,NA,44.0109238462,54.9144919425,83.370135918,22.2827152682,2205.81,308848.3,1594.68,production,OP,7
4681,12/26/2009,NO 15/9-F-14 H,24,234.6445716667,106.11363875,180.210671875,NA,47.0109258333,54.4338997917,89.05382625,21.6408175,2991.82,417845.52,2372.37,production,OP,8
4682,12/27/2009,NO 15/9-F-14 H,24,231.95733875,106.1514208333,180.542661875,NA,51.0236683333,51.414676875,89.406484375,18.3789,3205.5,447403.58,1758.79,production,OP,8
4683,12/28/2009,NO 15/9-F-14 H,24,233.4514854167,106.1345339583,180.41495375,NA,48.2845895833,53.0365316667,89.1485395833,20.1663327083,2912.11,405892.82,2311.77,production,OP,1
4684,12/29/2009,NO 15/9-F-14 H,24,233.6870889583,106.1350454167,180.65252625,NA,48.1823129167,53.0345627083,88.95679875,20.1693197917,2892.66,405099.21,2202.17,production,OP,4
4685,12/30/2009,NO 15/9-F-14 H,24,233.8036264583,106.1373889583,180.861755,NA,48.2338466667,52.9418714583,88.7550745833,20.0872710417,2891.58,404603.78,2349.65,production,OP,9
4686,12/31/2009,NO 15/9-F-14 H,24,233.6823547917,106.14134,180.9750164583,NA,48.5689197917,52.7073383333,89.08742625,19.790474375,2891.08,420898.76,2276.11,production,OP,5
4687,1/1/2010,NO 15/9-F-14 H,24,232.949280625,106.15509125,181.2683435417,NA,50.1508254167,51.6809370833,87.9249685417,18.7117475,2956.17,414039.25,2433.18,production,OP,10
4688,1/2/2010,NO 15/9-F-14 H,24,232.8890058333,106.1642754167,181.5461766667,NA,50.69465375,51.3428291667,88.1713314583,18.36547375,2973.26,416049.71,2626.33,production,OP,6
4689,1/3/2010,NO 15/9-F-14 H,24,235.012014375,106.1527514583,181.5895445833,NA,47.6656764583,53.4224697917,89.0379670833,20.64277625,2829.96,396691.77,2352.4,production,OP,5
4690,1/4/2010,NO 15/9-F-14 H,24,237.12910625,106.1237339583,181.5462935417,NA,44.7062297917,55.5828127083,88.8860695833,22.9765704167,2703.2,379733.19,2134.98,production,OP,6
4691,1/5/2010,NO 15/9-F-14 H,24,236.4256789583,106.1310183333,181.768476875,NA,45.7437614583,54.6572020833,88.6131127083,21.9577758333,2745.86,385609.86,1564.42,production,OP,4
4692,1/6/2010,NO 15/9-F-14 H,24,236.2458479167,106.1401672917,181.9304054167,NA,46.0539810417,54.3154425,88.4195764583,21.6139070833,2755.53,386478.04,1598.47,production,OP,7
4693,1/7/2010,NO 15/9-F-14 H,24,236.6497346809,106.1404919149,182.0853968085,NA,44.7401016667,54.5643378723,88.0821634043,21.9102144681,2724.82,382552.45,2041.07,production,OP,7
4694,1/8/2010,NO 15/9-F-14 H,24,236.6365591489,106.1451138298,182.2478048936,NA,44.805229375,54.3887542553,88.1576057447,21.7669176596,2723.08,382201.62,1667.54,production,OP,8
4695,1/9/2010,NO 15/9-F-14 H,22.83333,240.8214618441,106.1102044106,182.8220596575,NA,39.7287945833,57.9994021866,85.7792051212,25.4543935134,2301.79,337751.4,1609.05,production,OP,8
4696,1/10/2010,NO 15/9-F-14 H,24,236.2953357447,106.136426383,182.2057659574,NA,44.94371,54.0895697872,87.8352329167,21.4570053191,2726.55,382361.09,1760.21,production,OP,1
4697,1/11/2010,NO 15/9-F-14 H,24,236.346976875,106.1491464583,182.3793025,NA,45.8775785417,53.967674375,88.4290283333,21.3260145833,2714.43,380459.93,1998.23,production,OP,9
4698,1/12/2010,NO 15/9-F-14 H,24,236.45587,106.1541825,182.5798489583,NA,46.005409375,53.8760210417,86.190626875,21.2377422917,2711.82,379376.03,1800.96,production,OP,10
4699,1/13/2010,NO 15/9-F-14 H,24,236.377243125,106.1628133333,182.7833139583,NA,46.342773125,53.5939291667,83.6264483333,20.9209089583,2713.46,379315.49,2008.99,production,OP,4
4700,1/14/2010,NO 15/9-F-14 H,24,236.1796458333,106.1748064583,182.9870310417,NA,46.9871466667,53.1926147917,84.0644360417,20.4723785417,2710.24,379239.91,2593.38,production,OP,2
4701,1/15/2010,NO 15/9-F-14 H,24,235.084014375,106.199141875,183.3370420833,NA,49.2231016667,51.7469722917,85.6505408333,18.8918333333,2762.75,386570.01,2596.49,production,OP,9
4702,1/16/2010,NO 15/9-F-14 H,24,235.3672033333,106.208651875,183.5907660417,NA,49.2262870833,51.7764372917,84.2019097917,18.915648125,2734.35,381586.5,2788.24,production,OP,9
4703,1/17/2010,NO 15/9-F-14 H,24,235.609005625,106.2169866667,183.8420325,NA,49.3057897917,51.766973125,85.1627208333,18.906339375,2695.51,376652.43,2791.5,production,OP,1
4704,1/18/2010,NO 15/9-F-14 H,24,236.040424375,106.2278689583,184.1826785417,NA,49.2597870833,51.8577458333,86.589543125,18.9837602083,2840.81,396261.97,2533.96,production,OP,7
4705,1/19/2010,NO 15/9-F-14 H,24,236.4683525,106.238085,184.5328552083,NA,49.21074375,51.9354972917,87.825299375,19.064845625,2813.38,392758.46,2477.03,production,OP,1
4706,1/20/2010,NO 15/9-F-14 H,24,194.3577089583,87.2189370833,142.34603,NA,49.24111375,52.0116789583,86.07685375,19.1348641667,2789.61,389180.91,2595.68,production,OP,1
4707,1/21/2010,NO 15/9-F-14 H,24,237.1608366667,106.2514033333,184.9038014583,NA,49.0862129167,52.2570352083,84.83627875,19.3865583333,2758.51,386979.33,2599.22,production,OP,8
4708,1/22/2010,NO 15/9-F-14 H,24,237.3533420833,106.2589770833,185.162684375,NA,49.1616966667,52.1906577083,84.6904366667,19.30965375,2746.74,386243.74,2595.55,production,OP,3
4709,1/23/2010,NO 15/9-F-14 H,24,252.9763297917,106.1490960417,186.74539,NA,34.02368875,66.2309397917,82.0413204167,33.5115975,1935.58,282455.75,1786.53,production,OP,8
4710,1/24/2010,NO 15/9-F-14 H,24,244.0327520833,106.1793160417,185.9455260417,NA,43.628586875,58.0872260417,84.695769375,25.3888439583,2512.9,360984.86,2321.35,production,OP,9
4711,1/25/2010,NO 15/9-F-14 H,24,240.3619704167,106.2553939583,186.0219970833,NA,46.5828,54.3399733333,88.5051308333,21.6348829167,2689.44,375908.94,2571.56,production,OP,8
4712,1/26/2010,NO 15/9-F-14 H,23.33333,242.9750370428,106.2349029535,186.489316069,NA,42.995354375,56.4857209738,87.1339204195,23.8091164435,2447.28,351147.7,2300.59,production,OP,2
4713,1/27/2010,NO 15/9-F-14 H,24,243.4300385417,106.2325475,186.0367702083,NA,42.896025625,57.3932683333,88.67932625,24.9760808333,2549.27,357687.24,2415.21,production,OP,1
4714,1/28/2010,NO 15/9-F-14 H,24,246.2566985417,106.1976160417,186.030101875,NA,40.2360020833,60.2265966667,88.7133660417,28.1310275,2392.82,335620.77,2351.71,production,OP,8
4715,1/29/2010,NO 15/9-F-14 H,24,245.084685625,106.2110479167,186.200898125,NA,41.8778972917,58.8837875,89.15141375,26.625379375,2431.33,341029.42,2286.59,production,OP,3
4716,1/30/2010,NO 15/9-F-14 H,24,245.0065222917,106.222473125,186.3776179167,NA,42.23114125,58.628904375,89.2301704167,26.328934375,2421.01,339827.68,2351.1,production,OP,2
